intercept,Y1L1,Y2L1,Y3L1,Y4L1,Y1L2,Y2L2,Y3L2,Y4L2,Y1L3,Y2L3,Y3L3,Y4L3,Y1L4,Y2L4,Y3L4,Y4L4
-0.016402658490252797,0.28207576345147783,-0.22367682682688578,-0.023395598729585538,-0.05848236759336718,0.14249276882117293,0,-0.0014307862077229962,0.018591965034285413,0.13386173019423322,0,0.011615290531641032,0,0.20996726813322367,0.06013543379195377,-5.718862200342214e-4,0.0049051924819430055
0.026273257981618413,0,0.5182904987914769,0.013825309860687923,0.06629804024259517,0,0.07118195486426931,0,0.0278226580822909,0,0.20310104309602153,-0.004708953129859878,0,-0.13507209267970585,-0.030333789726207126,0.016454642964838714,0
-0.05401639406529293,-0.18081743813498038,0,0.37491095066983543,-0.04565248238336874,0.025042806531309993,0,0.15136411765401814,0,0,0,0.045891071772219204,-0.025773007080639326,0.30393971033629963,0.27425694652169125,0.1398015817758449,0
-0.015645038142531736,0.04527404164888999,0,-0.023533031499547098,0.38683101325697367,0.028014551198335628,-0.004389167563568987,-0.03365283360843089,0.2635338745166728,0.0045595251556633095,0.09787425082717023,0,0.1085277549391727,0,0,-0.004464914088040804,0.1771812864827395
