intercept,Y1L1,Y2L1,Y3L1,Y4L1,Y1L2,Y2L2,Y3L2,Y4L2,Y1L3,Y2L3,Y3L3,Y4L3,Y1L4,Y2L4,Y3L4,Y4L4
-0.004103045649470599,0.023848611461542654,-0.34417705906460133,0,-0.035550685898742725,0.2772209827845072,0,-0.037675132642570164,-0.03035574302069853,0.13918921584353844,0.008432376831966019,-0.0021052564318481876,0.032572817034805635,0.20991556197226968,0.08746256573194139,0.006035737686727553,0.018846328974039928
0.0016270230731227622,0.18047779492235136,0.5649715390814708,0.009061999207241397,0.04648963690742997,-0.06853973267744996,0.1419381261082554,0.02535954709104582,0.0791221438263014,0,0.0961997596307019,0.009514358341219845,-0.03542820480298973,-0.17202389756244577,0,0.013515221244634392,0.003905184510680165
-0.02851527405636795,-0.16496902612816403,0,0.3728471101748967,0,0.03702622968514308,-0.002390666135037412,0.13488199440831,-0.014046931488886022,-2.3762318854235313e-5,0.0017681585161304315,0.026845625472802493,-0.028245642775480403,0.26308457448627826,0.2642053844670313,0.14205877044061688,-0.045883807223316156
-0.005183511305140241,0.045946762220769245,0,-0.13683700339632235,0.2656646335922288,0.01070216107565443,0,0,0.12801663973376648,0.0756467736334911,0.1833352609181842,0,0.18271803185159025,-0.0022003106253136516,0.009758512534966865,0,0.21766404025840425
